crm_account_id,company_name,billing_address,contact_email,phone_num,account_status
CRM-20748,Gamma Solutions,"728 Tech Park, Singapore 373055",contact@gammasolutions.com,+65 81294809,Active
CRM-20749,Future Logistics,"949 Tech Park, Singapore 376002",contact@futurelogistics.com,+65 84198933,Inactive
CRM-20750,Pinnacle Holdings,"915 Market St, Singapore 872663",contact@pinnacleholdings.com,+65 89244389,Prospect
CRM-20751,Dynamic Enterprises,"194 Market St, Singapore 341026",contact@dynamicenterprises.com,+65 63571680,Active
CRM-20752,Summit Components,"366 Tech Park, Singapore 616935",contact@summitcomponents.com,+65 89629884,Active
CRM-20753,Beta Holdings,"209 Innovation Dr, Singapore 975512",contact@betaholdings.com,+65 66279905,Active
CRM-20754,Quantum Networks,"598 Industrial Ave, Singapore 904098",contact@quantumnetworks.com,+65 74253664,Inactive
CRM-20755,Innovate Components,"698 Industrial Ave, Singapore 491704",contact@innovatecomponents.com,+65 79077791,Inactive
CRM-20756,Summit Enterprises,"644 Innovation Dr, Singapore 789969",contact@summitenterprises.com,+65 90471149,Active
CRM-20757,Summit Holdings,"133 Market St, Singapore 940494",contact@summitholdings.com,+65 98195576,Inactive
CRM-20758,Apex Solutions,"262 Market St, Singapore 908323",contact@apexsolutions.com,+65 86766940,Prospect
CRM-20759,Dynamic Systems,"306 Tech Park, Singapore 553360",contact@dynamicsystems.com,+65 68093462,Inactive
CRM-20760,ABC Solutions,"525 Market St, Singapore 567080",contact@abcsolutions.com,+65 84659610,Prospect
CRM-20761,Beta Group,"629 Market St, Singapore 761322",contact@betagroup.com,+65 84711901,Prospect
CRM-20762,ABC Systems,"540 Industrial Ave, Singapore 590963",contact@abcsystems.com,+65 93240513,Prospect
CRM-20763,Gamma Systems,"862 Market St, Singapore 548509",contact@gammasystems.com,+65 80160083,Prospect
CRM-20764,Apex Group,"476 Innovation Dr, Singapore 367240",contact@apexgroup.com,+65 66340738,Inactive
CRM-20765,Dynamic Systems,"47 Industrial Ave, Singapore 838594",contact@dynamicsystems.com,+65 86370920,Prospect
CRM-20766,ABC Enterprises,"350 Market St, Singapore 294078",contact@abcenterprises.com,+65 77788841,Active
CRM-20767,Future Solutions,"548 Industrial Ave, Singapore 514118",contact@futuresolutions.com,+65 89111752,Active
CRM-20768,XYZ Group,"311 Innovation Dr, Singapore 806533",contact@xyzgroup.com,+65 92663393,Inactive
CRM-20769,Beta Systems,"15 Market St, Singapore 955604",contact@betasystems.com,+65 69067343,Active
CRM-20770,Gamma Corp,"863 Market St, Singapore 415535",contact@gammacorp.com,+65 89245269,Prospect
CRM-20771,XYZ Enterprises,"483 Industrial Ave, Singapore 713654",contact@xyzenterprises.com,+65 92550942,Active
CRM-20772,Apex Components,"9 Industrial Ave, Singapore 988803",contact@apexcomponents.com,+65 82404298,Inactive
CRM-20773,XYZ Networks,"749 Innovation Dr, Singapore 611177",contact@xyznetworks.com,+65 99986115,Prospect
CRM-20774,ABC Enterprises,"732 Industrial Ave, Singapore 119943",contact@abcenterprises.com,+65 75562933,Prospect
CRM-20775,Summit Solutions,"638 Innovation Dr, Singapore 831396",contact@summitsolutions.com,+65 93204714,Prospect
CRM-20776,Summit Holdings,"238 Market St, Singapore 818247",contact@summitholdings.com,+65 89401110,Prospect
CRM-20777,XYZ Enterprises,"905 Innovation Dr, Singapore 845941",contact@xyzenterprises.com,+65 68801902,Prospect
CRM-20778,ABC Holdings,"819 Market St, Singapore 317273",contact@abcholdings.com,+65 91697183,Prospect
CRM-20779,Gamma Networks,"104 Tech Park, Singapore 418402",contact@gammanetworks.com,+65 93030025,Active
CRM-20780,Innovate Logistics,"694 Market St, Singapore 968167",contact@innovatelogistics.com,+65 83960808,Inactive
CRM-20781,Pinnacle Corp,"265 Innovation Dr, Singapore 472497",contact@pinnaclecorp.com,+65 92639422,Active
CRM-20782,Gamma Industries,"724 Industrial Ave, Singapore 937798",contact@gammaindustries.com,+65 66988852,Prospect
CRM-20783,Beta Networks,"844 Industrial Ave, Singapore 210531",contact@betanetworks.com,+65 66836248,Active
CRM-20784,Innovate Systems,"726 Tech Park, Singapore 630471",contact@innovatesystems.com,+65 79604041,Prospect
CRM-20785,Gamma Solutions,"450 Tech Park, Singapore 906389",contact@gammasolutions.com,+65 73548630,Active
CRM-20786,Tech Industries,"88 Innovation Dr, Singapore 849941",contact@techindustries.com,+65 71493184,Prospect
CRM-20787,Dynamic Corp,"822 Tech Park, Singapore 529191",contact@dynamiccorp.com,+65 69260642,Prospect
CRM-20788,ABC Holdings,"454 Market St, Singapore 110431",contact@abcholdings.com,+65 61997356,Inactive
CRM-20789,Beta Holdings,"412 Market St, Singapore 164454",contact@betaholdings.com,+65 81126177,Prospect
CRM-20790,ABC Systems,"60 Innovation Dr, Singapore 521530",contact@abcsystems.com,+65 98557885,Inactive
CRM-20791,XYZ Holdings,"9 Innovation Dr, Singapore 740051",contact@xyzholdings.com,+65 83096009,Active
CRM-20792,Global Industries,"715 Innovation Dr, Singapore 919528",contact@globalindustries.com,+65 89671769,Inactive
CRM-20793,Beta Components,"343 Tech Park, Singapore 853800",contact@betacomponents.com,+65 96066551,Inactive
CRM-20794,Pinnacle Logistics,"96 Innovation Dr, Singapore 457259",contact@pinnaclelogistics.com,+65 74343480,Inactive
CRM-20795,Pinnacle Networks,"248 Innovation Dr, Singapore 543281",contact@pinnaclenetworks.com,+65 77360404,Inactive
CRM-20796,Tech Industries,"127 Industrial Ave, Singapore 782583",contact@techindustries.com,+65 83788303,Active
CRM-20797,Summit Holdings,"825 Market St, Singapore 413735",contact@summitholdings.com,+65 75844223,Prospect
CRM-20798,Quantum Systems,"533 Market St, Singapore 443772",contact@quantumsystems.com,+65 85344717,Inactive
CRM-20799,Summit Solutions,"729 Tech Park, Singapore 532068",contact@summitsolutions.com,+65 69835022,Active
CRM-20800,Summit Corp,"80 Innovation Dr, Singapore 651818",contact@summitcorp.com,+65 89941565,Prospect
CRM-20801,Future Logistics,"511 Tech Park, Singapore 822487",contact@futurelogistics.com,+65 99211962,Prospect
CRM-20802,Gamma Systems,"131 Tech Park, Singapore 579946",contact@gammasystems.com,+65 93942716,Active
CRM-20803,Pinnacle Solutions,"467 Tech Park, Singapore 882758",contact@pinnaclesolutions.com,+65 74270199,Active
CRM-20804,Apex Solutions,"379 Innovation Dr, Singapore 648171",contact@apexsolutions.com,+65 68111208,Active
CRM-20805,Tech Logistics,"29 Market St, Singapore 921866",contact@techlogistics.com,+65 92609911,Inactive
CRM-20806,Global Systems,"3 Industrial Ave, Singapore 465584",contact@globalsystems.com,+65 92802387,Active
CRM-20807,Quantum Logistics,"464 Innovation Dr, Singapore 495633",contact@quantumlogistics.com,+65 97967777,Prospect
CRM-20808,Gamma Systems,"652 Tech Park, Singapore 571785",contact@gammasystems.com,+65 93874129,Inactive
CRM-20809,Apex Group,"922 Tech Park, Singapore 667273",contact@apexgroup.com,+65 75624438,Active
CRM-20810,XYZ Logistics,"887 Market St, Singapore 126008",contact@xyzlogistics.com,+65 65941140,Inactive
CRM-20811,Tech Industries,"660 Industrial Ave, Singapore 748758",contact@techindustries.com,+65 68306843,Inactive
CRM-20812,Pinnacle Corp,"515 Industrial Ave, Singapore 790229",contact@pinnaclecorp.com,+65 91932792,Inactive
CRM-20813,Future Networks,"87 Innovation Dr, Singapore 717499",contact@futurenetworks.com,+65 89811735,Active
CRM-20814,Pinnacle Holdings,"264 Industrial Ave, Singapore 204158",contact@pinnacleholdings.com,+65 85636323,Inactive
CRM-20815,Apex Systems,"630 Innovation Dr, Singapore 128491",contact@apexsystems.com,+65 63953633,Inactive
CRM-20816,Tech Group,"54 Market St, Singapore 888669",contact@techgroup.com,+65 68117908,Inactive
CRM-20817,Pinnacle Group,"276 Industrial Ave, Singapore 587402",contact@pinnaclegroup.com,+65 67722980,Inactive
CRM-20818,Alpha Logistics,"987 Industrial Ave, Singapore 900040",contact@alphalogistics.com,+65 97183361,Inactive
CRM-20819,Future Industries,"802 Market St, Singapore 666692",contact@futureindustries.com,+65 73653761,Active
CRM-20820,Apex Industries,"43 Industrial Ave, Singapore 587222",contact@apexindustries.com,+65 90315892,Inactive
CRM-20821,Quantum Logistics,"360 Market St, Singapore 981521",contact@quantumlogistics.com,+65 85511670,Inactive
CRM-20822,Quantum Solutions,"92 Tech Park, Singapore 228950",contact@quantumsolutions.com,+65 80175498,Active
CRM-20823,Apex Corp,"981 Innovation Dr, Singapore 459279",contact@apexcorp.com,+65 93877913,Inactive
CRM-20824,Tech Corp,"350 Market St, Singapore 728635",contact@techcorp.com,+65 81584777,Prospect
CRM-20825,Alpha Components,"424 Tech Park, Singapore 511871",contact@alphacomponents.com,+65 71645805,Inactive
CRM-20826,Pinnacle Components,"689 Industrial Ave, Singapore 952262",contact@pinnaclecomponents.com,+65 89875307,Prospect
CRM-20827,XYZ Components,"474 Innovation Dr, Singapore 566173",contact@xyzcomponents.com,+65 68372761,Active
CRM-20828,ABC Holdings,"93 Innovation Dr, Singapore 852677",contact@abcholdings.com,+65 72852131,Active
CRM-20829,Alpha Logistics,"927 Market St, Singapore 305611",contact@alphalogistics.com,+65 93073789,Inactive
CRM-20830,Summit Systems,"199 Market St, Singapore 716735",contact@summitsystems.com,+65 97029677,Active
CRM-20831,Pinnacle Logistics,"869 Industrial Ave, Singapore 810656",contact@pinnaclelogistics.com,+65 72874939,Inactive
CRM-20832,Summit Components,"657 Industrial Ave, Singapore 438689",contact@summitcomponents.com,+65 88663167,Prospect
CRM-20833,Beta Industries,"508 Innovation Dr, Singapore 895891",contact@betaindustries.com,+65 91312105,Active
CRM-20834,Summit Holdings,"402 Market St, Singapore 185782",contact@summitholdings.com,+65 60346233,Inactive
CRM-20835,Global Group,"940 Market St, Singapore 272471",contact@globalgroup.com,+65 64995608,Prospect
CRM-20836,Alpha Enterprises,"828 Industrial Ave, Singapore 935946",contact@alphaenterprises.com,+65 88987602,Inactive
CRM-20837,Global Solutions,"245 Innovation Dr, Singapore 157076",contact@globalsolutions.com,+65 91781182,Prospect
CRM-20838,Dynamic Networks,"783 Industrial Ave, Singapore 568143",contact@dynamicnetworks.com,+65 89429215,Inactive
CRM-20839,Apex Holdings,"802 Market St, Singapore 941363",contact@apexholdings.com,+65 64363969,Prospect
CRM-20840,Beta Solutions,"573 Industrial Ave, Singapore 991215",contact@betasolutions.com,+65 63744000,Prospect
CRM-20841,Global Networks,"465 Tech Park, Singapore 933790",contact@globalnetworks.com,+65 60711793,Prospect
CRM-20842,Innovate Components,"530 Innovation Dr, Singapore 301831",contact@innovatecomponents.com,+65 90472575,Active
CRM-20843,Quantum Corp,"130 Innovation Dr, Singapore 541457",contact@quantumcorp.com,+65 98467615,Prospect
CRM-20844,Global Systems,"62 Market St, Singapore 712916",contact@globalsystems.com,+65 62957540,Prospect
CRM-20845,Tech Networks,"795 Market St, Singapore 592331",contact@technetworks.com,+65 96315539,Prospect
CRM-20846,ABC Systems,"244 Industrial Ave, Singapore 460517",contact@abcsystems.com,+65 63846522,Active
CRM-20847,Global Solutions,"194 Tech Park, Singapore 825447",contact@globalsolutions.com,+65 82921161,Prospect
CRM-20848,Quantum Holdings,"429 Innovation Dr, Singapore 209940",contact@quantumholdings.com,+65 80107935,Prospect
CRM-20849,Summit Corp,"655 Market St, Singapore 341459",contact@summitcorp.com,+65 60248106,Prospect
CRM-20850,Innovate Group,"410 Market St, Singapore 107052",contact@innovategroup.com,+65 73778547,Prospect
CRM-20851,Global Networks,"45 Industrial Ave, Singapore 307434",contact@globalnetworks.com,+65 84153100,Prospect
CRM-20852,Innovate Industries,"183 Market St, Singapore 284630",contact@innovateindustries.com,+65 76506382,Prospect
CRM-20853,Dynamic Solutions,"959 Market St, Singapore 578364",contact@dynamicsolutions.com,+65 82708517,Active
CRM-20854,Pinnacle Networks,"900 Industrial Ave, Singapore 251448",contact@pinnaclenetworks.com,+65 89106326,Active
CRM-20855,Quantum Group,"944 Industrial Ave, Singapore 745952",contact@quantumgroup.com,+65 76411448,Inactive
CRM-20856,ABC Logistics,"872 Tech Park, Singapore 862627",contact@abclogistics.com,+65 68486488,Active
CRM-20857,Quantum Solutions,"521 Tech Park, Singapore 776406",contact@quantumsolutions.com,+65 71236274,Inactive
CRM-20858,Innovate Holdings,"712 Tech Park, Singapore 618827",contact@innovateholdings.com,+65 95264075,Prospect
CRM-20859,Dynamic Networks,"213 Market St, Singapore 574040",contact@dynamicnetworks.com,+65 62456485,Active
CRM-20860,Apex Networks,"958 Innovation Dr, Singapore 677295",contact@apexnetworks.com,+65 70550139,Active
CRM-20861,Alpha Enterprises,"637 Innovation Dr, Singapore 573066",contact@alphaenterprises.com,+65 94377326,Prospect
CRM-20862,Innovate Logistics,"26 Market St, Singapore 345147",contact@innovatelogistics.com,+65 85660478,Prospect
CRM-20863,Pinnacle Industries,"805 Innovation Dr, Singapore 203189",contact@pinnacleindustries.com,+65 65245162,Active
CRM-20864,Innovate Corp,"257 Innovation Dr, Singapore 955181",contact@innovatecorp.com,+65 82095009,Inactive
CRM-20865,Future Industries,"9 Innovation Dr, Singapore 962253",contact@futureindustries.com,+65 77524503,Prospect
CRM-20866,Apex Networks,"484 Market St, Singapore 338633",contact@apexnetworks.com,+65 60797972,Active
CRM-20867,Pinnacle Enterprises,"349 Industrial Ave, Singapore 986887",contact@pinnacleenterprises.com,+65 90964106,Active
CRM-20868,Summit Enterprises,"31 Innovation Dr, Singapore 705561",contact@summitenterprises.com,+65 97476731,Active
CRM-20869,Innovate Corp,"436 Tech Park, Singapore 916466",contact@innovatecorp.com,+65 88128500,Inactive
CRM-20870,Quantum Components,"158 Innovation Dr, Singapore 760434",contact@quantumcomponents.com,+65 69337174,Inactive
CRM-20871,Apex Group,"972 Tech Park, Singapore 660453",contact@apexgroup.com,+65 73703939,Prospect
CRM-20872,Tech Solutions,"107 Market St, Singapore 966621",contact@techsolutions.com,+65 71504047,Inactive
CRM-20873,Apex Logistics,"239 Innovation Dr, Singapore 649868",contact@apexlogistics.com,+65 73817198,Active
CRM-20874,Gamma Holdings,"401 Market St, Singapore 235410",contact@gammaholdings.com,+65 87572430,Inactive
CRM-20875,Gamma Corp,"443 Tech Park, Singapore 733035",contact@gammacorp.com,+65 80787452,Inactive
CRM-20876,Pinnacle Enterprises,"207 Industrial Ave, Singapore 567383",contact@pinnacleenterprises.com,+65 78484531,Active
CRM-20877,Global Industries,"933 Tech Park, Singapore 585171",contact@globalindustries.com,+65 82071532,Inactive
CRM-20878,XYZ Logistics,"628 Market St, Singapore 361236",contact@xyzlogistics.com,+65 86245630,Active
CRM-20879,Summit Group,"716 Industrial Ave, Singapore 832582",contact@summitgroup.com,+65 72310739,Active
CRM-20880,Beta Corp,"422 Industrial Ave, Singapore 180251",contact@betacorp.com,+65 93117390,Active
CRM-20881,Pinnacle Components,"28 Industrial Ave, Singapore 828221",contact@pinnaclecomponents.com,+65 91015535,Inactive
CRM-20882,Apex Components,"257 Industrial Ave, Singapore 243110",contact@apexcomponents.com,+65 60720572,Prospect
CRM-20883,Summit Solutions,"562 Market St, Singapore 558986",contact@summitsolutions.com,+65 65539744,Active
CRM-20884,Gamma Components,"182 Innovation Dr, Singapore 660625",contact@gammacomponents.com,+65 66745455,Inactive
CRM-20885,Alpha Logistics,"452 Innovation Dr, Singapore 327197",contact@alphalogistics.com,+65 70300974,Inactive
CRM-20886,Summit Components,"657 Industrial Ave, Singapore 823880",contact@summitcomponents.com,+65 95089511,Prospect
CRM-20887,Global Holdings,"205 Industrial Ave, Singapore 542166",contact@globalholdings.com,+65 76008170,Active
CRM-20888,Global Solutions,"742 Market St, Singapore 535872",contact@globalsolutions.com,+65 71266429,Inactive
CRM-20889,Pinnacle Group,"124 Market St, Singapore 211028",contact@pinnaclegroup.com,+65 88714560,Prospect
CRM-20890,Innovate Components,"218 Tech Park, Singapore 169223",contact@innovatecomponents.com,+65 86117874,Inactive
CRM-20891,Innovate Components,"907 Market St, Singapore 416181",contact@innovatecomponents.com,+65 64518524,Inactive
CRM-20892,Dynamic Networks,"258 Industrial Ave, Singapore 440110",contact@dynamicnetworks.com,+65 71506426,Inactive
CRM-20893,Dynamic Systems,"180 Innovation Dr, Singapore 798740",contact@dynamicsystems.com,+65 82283266,Prospect
CRM-20894,Quantum Enterprises,"524 Market St, Singapore 716005",contact@quantumenterprises.com,+65 85660510,Inactive
CRM-20895,Tech Corp,"776 Market St, Singapore 183246",contact@techcorp.com,+65 88756005,Active
CRM-20896,Alpha Corp,"757 Innovation Dr, Singapore 391636",contact@alphacorp.com,+65 89777961,Prospect
CRM-20897,Pinnacle Group,"769 Industrial Ave, Singapore 988075",contact@pinnaclegroup.com,+65 79357894,Inactive
CRM-20898,Global Corp,"534 Innovation Dr, Singapore 563849",contact@globalcorp.com,+65 85601086,Inactive
CRM-20899,Gamma Corp,"94 Market St, Singapore 675507",contact@gammacorp.com,+65 68426256,Active
CRM-20900,Summit Logistics,"739 Market St, Singapore 544613",contact@summitlogistics.com,+65 71016511,Active
CRM-20901,Global Logistics,"82 Innovation Dr, Singapore 496065",contact@globallogistics.com,+65 92290819,Active
CRM-20902,XYZ Group,"840 Tech Park, Singapore 898940",contact@xyzgroup.com,+65 70460826,Prospect
CRM-20903,Tech Networks,"157 Market St, Singapore 498930",contact@technetworks.com,+65 96050726,Prospect
CRM-20904,Gamma Enterprises,"159 Market St, Singapore 113457",contact@gammaenterprises.com,+65 73134261,Inactive
CRM-20905,Apex Holdings,"502 Innovation Dr, Singapore 716886",contact@apexholdings.com,+65 85772315,Active
CRM-20906,Beta Group,"167 Market St, Singapore 557491",contact@betagroup.com,+65 97957350,Prospect
CRM-20907,Innovate Industries,"651 Innovation Dr, Singapore 160507",contact@innovateindustries.com,+65 92790856,Inactive
CRM-20908,Global Enterprises,"944 Innovation Dr, Singapore 840880",contact@globalenterprises.com,+65 62315763,Inactive
CRM-20909,Tech Networks,"967 Market St, Singapore 359433",contact@technetworks.com,+65 90566125,Inactive
CRM-20910,Alpha Solutions,"660 Tech Park, Singapore 840367",contact@alphasolutions.com,+65 66194537,Inactive
CRM-20911,Gamma Group,"709 Innovation Dr, Singapore 659102",contact@gammagroup.com,+65 76969901,Inactive
CRM-20912,XYZ Group,"112 Innovation Dr, Singapore 249645",contact@xyzgroup.com,+65 65964195,Prospect
CRM-20913,Apex Logistics,"173 Tech Park, Singapore 201576",contact@apexlogistics.com,+65 60430859,Active
CRM-20914,Apex Logistics,"175 Market St, Singapore 295454",contact@apexlogistics.com,+65 88920537,Inactive
CRM-20915,Future Corp,"206 Industrial Ave, Singapore 291605",contact@futurecorp.com,+65 72457958,Active
CRM-20916,Quantum Solutions,"82 Innovation Dr, Singapore 496077",contact@quantumsolutions.com,+65 71148536,Active
CRM-20917,Dynamic Solutions,"63 Innovation Dr, Singapore 107577",contact@dynamicsolutions.com,+65 60637975,Inactive
CRM-20918,Quantum Industries,"955 Tech Park, Singapore 893679",contact@quantumindustries.com,+65 77839938,Prospect
CRM-20919,Innovate Corp,"682 Tech Park, Singapore 740479",contact@innovatecorp.com,+65 84240434,Active
CRM-20920,Dynamic Solutions,"468 Tech Park, Singapore 976002",contact@dynamicsolutions.com,+65 60207008,Active
CRM-20921,Tech Corp,"463 Tech Park, Singapore 533194",contact@techcorp.com,+65 84724911,Inactive
CRM-20922,Future Holdings,"649 Innovation Dr, Singapore 946785",contact@futureholdings.com,+65 61116040,Inactive
CRM-20923,Dynamic Solutions,"439 Tech Park, Singapore 998734",contact@dynamicsolutions.com,+65 83376296,Inactive
CRM-20924,Tech Networks,"730 Market St, Singapore 699672",contact@technetworks.com,+65 73091392,Inactive
CRM-20925,Beta Logistics,"896 Tech Park, Singapore 567965",contact@betalogistics.com,+65 96825764,Active
CRM-20926,ABC Solutions,"446 Industrial Ave, Singapore 442360",contact@abcsolutions.com,+65 67077950,Prospect
CRM-20927,ABC Solutions,"945 Tech Park, Singapore 934184",contact@abcsolutions.com,+65 69110459,Inactive
CRM-20928,Dynamic Networks,"660 Innovation Dr, Singapore 852293",contact@dynamicnetworks.com,+65 64339730,Inactive
CRM-20929,Future Group,"229 Innovation Dr, Singapore 405110",contact@futuregroup.com,+65 75661024,Active
CRM-20930,Global Solutions,"377 Market St, Singapore 428594",contact@globalsolutions.com,+65 98442575,Prospect
CRM-20931,Apex Group,"790 Innovation Dr, Singapore 812299",contact@apexgroup.com,+65 81450877,Active
CRM-20932,Beta Group,"552 Tech Park, Singapore 251729",contact@betagroup.com,+65 60616631,Prospect
CRM-20933,Summit Systems,"150 Industrial Ave, Singapore 435690",contact@summitsystems.com,+65 79018170,Prospect
CRM-20934,Summit Corp,"299 Tech Park, Singapore 949566",contact@summitcorp.com,+65 93220600,Prospect
CRM-20935,XYZ Components,"878 Tech Park, Singapore 510840",contact@xyzcomponents.com,+65 72013844,Prospect
CRM-20936,Future Systems,"562 Tech Park, Singapore 542957",contact@futuresystems.com,+65 61447257,Inactive
CRM-20937,Apex Solutions,"745 Innovation Dr, Singapore 830203",contact@apexsolutions.com,+65 95423040,Active
CRM-20938,Beta Systems,"771 Industrial Ave, Singapore 844056",contact@betasystems.com,+65 81704253,Prospect
CRM-20939,Summit Enterprises,"919 Market St, Singapore 328732",contact@summitenterprises.com,+65 79534153,Inactive
CRM-20940,ABC Systems,"974 Tech Park, Singapore 982544",contact@abcsystems.com,+65 85270231,Active
CRM-20941,Alpha Solutions,"666 Innovation Dr, Singapore 554894",contact@alphasolutions.com,+65 94590269,Active
CRM-20942,Alpha Solutions,"407 Tech Park, Singapore 821403",contact@alphasolutions.com,+65 76163533,Inactive
CRM-20943,Apex Solutions,"886 Tech Park, Singapore 763049",contact@apexsolutions.com,+65 91116620,Inactive
CRM-20944,ABC Industries,"24 Tech Park, Singapore 827424",contact@abcindustries.com,+65 75095135,Inactive
CRM-20945,Apex Logistics,"129 Industrial Ave, Singapore 166582",contact@apexlogistics.com,+65 98347555,Inactive
CRM-20946,Gamma Group,"404 Tech Park, Singapore 644107",contact@gammagroup.com,+65 61325157,Inactive
CRM-20947,Beta Corp,"186 Market St, Singapore 681667",contact@betacorp.com,+65 67873619,Prospect
CRM-20948,Gamma Solutions,"263 Industrial Ave, Singapore 230775",contact@gammasolutions.com,+65 97748481,Inactive
CRM-20949,Global Logistics,"969 Innovation Dr, Singapore 660046",contact@globallogistics.com,+65 63098165,Prospect
CRM-20950,Pinnacle Holdings,"523 Market St, Singapore 203818",contact@pinnacleholdings.com,+65 96118627,Inactive
CRM-20951,Future Corp,"617 Market St, Singapore 476507",contact@futurecorp.com,+65 69006546,Prospect
CRM-20952,Pinnacle Logistics,"391 Market St, Singapore 578221",contact@pinnaclelogistics.com,+65 77493565,Active
CRM-20953,XYZ Systems,"209 Industrial Ave, Singapore 868265",contact@xyzsystems.com,+65 95963930,Prospect
CRM-20954,Global Holdings,"674 Market St, Singapore 961476",contact@globalholdings.com,+65 97825384,Active
CRM-20955,Alpha Networks,"80 Innovation Dr, Singapore 657286",contact@alphanetworks.com,+65 76609288,Active
CRM-20956,Innovate Solutions,"932 Innovation Dr, Singapore 386526",contact@innovatesolutions.com,+65 84348403,Active
CRM-20957,Global Group,"802 Industrial Ave, Singapore 652049",contact@globalgroup.com,+65 67046613,Inactive
CRM-20958,Dynamic Enterprises,"542 Innovation Dr, Singapore 699951",contact@dynamicenterprises.com,+65 66411618,Prospect
CRM-20959,Dynamic Group,"354 Tech Park, Singapore 721082",contact@dynamicgroup.com,+65 72124725,Active
CRM-20960,Gamma Systems,"388 Innovation Dr, Singapore 860657",contact@gammasystems.com,+65 69574431,Inactive
CRM-20961,Global Networks,"724 Tech Park, Singapore 560282",contact@globalnetworks.com,+65 88067862,Prospect
CRM-20962,Tech Group,"965 Market St, Singapore 766511",contact@techgroup.com,+65 94936516,Active
CRM-20963,Innovate Solutions,"79 Market St, Singapore 273133",contact@innovatesolutions.com,+65 65333468,Inactive
CRM-20964,Alpha Group,"955 Market St, Singapore 621986",contact@alphagroup.com,+65 94137095,Inactive
CRM-20965,Pinnacle Solutions,"15 Market St, Singapore 882150",contact@pinnaclesolutions.com,+65 87210728,Active
CRM-20966,XYZ Holdings,"757 Industrial Ave, Singapore 570445",contact@xyzholdings.com,+65 76389745,Active
CRM-20967,Pinnacle Corp,"77 Innovation Dr, Singapore 239794",contact@pinnaclecorp.com,+65 71731582,Inactive
CRM-20968,Apex Systems,"994 Industrial Ave, Singapore 812049",contact@apexsystems.com,+65 85050644,Active
CRM-20969,Future Solutions,"307 Tech Park, Singapore 377611",contact@futuresolutions.com,+65 79465915,Active
CRM-20970,Global Logistics,"846 Industrial Ave, Singapore 747756",contact@globallogistics.com,+65 94596566,Prospect
CRM-20971,Innovate Logistics,"110 Industrial Ave, Singapore 857526",contact@innovatelogistics.com,+65 83749340,Active
CRM-20972,Pinnacle Systems,"127 Tech Park, Singapore 263190",contact@pinnaclesystems.com,+65 87562889,Inactive
CRM-20973,Gamma Industries,"112 Tech Park, Singapore 980130",contact@gammaindustries.com,+65 78084609,Prospect
CRM-20974,Alpha Holdings,"114 Market St, Singapore 142211",contact@alphaholdings.com,+65 73318735,Active
CRM-20975,Summit Logistics,"432 Tech Park, Singapore 619640",contact@summitlogistics.com,+65 67972016,Inactive
CRM-20976,Pinnacle Group,"113 Industrial Ave, Singapore 122179",contact@pinnaclegroup.com,+65 68819290,Active
CRM-20977,Future Holdings,"612 Industrial Ave, Singapore 603518",contact@futureholdings.com,+65 88834333,Prospect
CRM-20978,Global Networks,"747 Market St, Singapore 394795",contact@globalnetworks.com,+65 70233814,Active
CRM-20979,Global Group,"486 Industrial Ave, Singapore 865939",contact@globalgroup.com,+65 73315234,Inactive
CRM-20980,Gamma Corp,"136 Tech Park, Singapore 387164",contact@gammacorp.com,+65 68084013,Active
CRM-20981,Quantum Corp,"886 Industrial Ave, Singapore 527082",contact@quantumcorp.com,+65 66102573,Inactive
CRM-20982,Global Holdings,"491 Industrial Ave, Singapore 547818",contact@globalholdings.com,+65 88593466,Inactive
CRM-20983,Apex Corp,"917 Industrial Ave, Singapore 142875",contact@apexcorp.com,+65 81464158,Active
CRM-20984,Quantum Solutions,"190 Innovation Dr, Singapore 481242",contact@quantumsolutions.com,+65 88917714,Prospect
CRM-20985,ABC Industries,"340 Innovation Dr, Singapore 949383",contact@abcindustries.com,+65 68744827,Prospect
CRM-20986,Quantum Holdings,"666 Innovation Dr, Singapore 712711",contact@quantumholdings.com,+65 75988835,Prospect
CRM-20987,Quantum Corp,"722 Tech Park, Singapore 178516",contact@quantumcorp.com,+65 72947145,Inactive
CRM-20988,Pinnacle Systems,"131 Market St, Singapore 677236",contact@pinnaclesystems.com,+65 62940113,Inactive
CRM-20989,Pinnacle Holdings,"460 Industrial Ave, Singapore 170997",contact@pinnacleholdings.com,+65 84562651,Prospect
CRM-20990,Gamma Networks,"714 Market St, Singapore 147652",contact@gammanetworks.com,+65 78397803,Inactive
CRM-20991,Pinnacle Industries,"170 Tech Park, Singapore 634017",contact@pinnacleindustries.com,+65 65032193,Prospect
CRM-20992,Tech Corp,"4 Market St, Singapore 328387",contact@techcorp.com,+65 72352483,Inactive
CRM-20993,Dynamic Industries,"516 Innovation Dr, Singapore 993884",contact@dynamicindustries.com,+65 90564127,Active
CRM-20994,Gamma Corp,"547 Market St, Singapore 140989",contact@gammacorp.com,+65 63061000,Inactive
CRM-20995,Tech Components,"844 Market St, Singapore 221828",contact@techcomponents.com,+65 76710648,Active
CRM-20996,Innovate Holdings,"970 Innovation Dr, Singapore 240101",contact@innovateholdings.com,+65 65586554,Prospect
CRM-20997,Alpha Holdings,"749 Innovation Dr, Singapore 368422",contact@alphaholdings.com,+65 74715604,Active
